0 19
19 1
1 20
20 5
5 26
26 17
17 16
16 15
15 31
31 24
24 28
28 18
18 30
30 12
12 25
25 11
11 23
23 27
27 33
33 13
13 7
7 22
22 2
2 3
3 8
8 32
32 14
14 10
10 29
29 21
21 9
9 4
4 6
6 0
