0 1
1 2
2 18
18 26
26 33
33 3
3 12
12 14
14 8
8 11
11 15
15 27
27 30
30 23
23 25
25 24
24 32
32 7
7 22
22 5
5 17
17 20
20 28
28 19
19 29
29 10
10 16
16 13
13 9
9 6
6 21
21 4
4 31
31 0
