           1   -0.444578   -0.444578           0
           2   -0.446688   -0.445633  0.00105499
           3   -0.445867   -0.445711  0.00061408
           4   -0.446502   -0.445909 0.000477114
           5   -0.446226   -0.445972 0.000374954
           6   -0.444276    -0.44569 0.000416695
           7   -0.445291   -0.445633 0.000356751
           8   -0.446197   -0.445703 0.000316916
           9   -0.446057   -0.445743 0.000282237
          10   -0.446356   -0.445804 0.000259791
          11   -0.446281   -0.445847 0.000238962
          12   -0.446722    -0.44592 0.000230001
          13   -0.444841   -0.445837 0.000227274
          14    -0.44492   -0.445772 0.000220382
          15   -0.444518   -0.445688 0.000221537
          16   -0.445194   -0.445657 0.000209518
          17   -0.445175   -0.445629 0.000198844
          18   -0.445661   -0.445631 0.000187481
          19   -0.445134   -0.445604 0.000179257
          20   -0.443984   -0.445523 0.000188371
          21   -0.444957   -0.445496 0.000181193
          22   -0.444336   -0.445444 0.000180639
          23   -0.445122    -0.44543 0.000173172
          24   -0.446069   -0.445456 0.000167925
          25   -0.446999   -0.445518 0.000172477
          26   -0.445002   -0.445498 0.000166893
          27   -0.444094   -0.445446 0.000168807
          28   -0.445941   -0.445464 0.000163624
          29   -0.447202   -0.445524 0.000168868
          30    -0.44698   -0.445572 0.000170213
          31   -0.444843   -0.445549 0.000166305
          32    -0.44535   -0.445543 0.000161144
          33   -0.445419   -0.445539 0.000156229
          34   -0.446407   -0.445564 0.000153699
          35   -0.443398   -0.445502 0.000161564
          36   -0.446399   -0.445527 0.000158976
          37   -0.445957   -0.445539 0.000155055
          38   -0.446237   -0.445557 0.000152032
          39   -0.445389   -0.445553 0.000148146
          40   -0.446284   -0.445571 0.000145548
          41   -0.445958   -0.445581 0.000142266
          42   -0.443599   -0.445534  0.00014664
          43   -0.445548   -0.445534  0.00014319
          44   -0.445242   -0.445527 0.000140055
          45   -0.445144   -0.445519 0.000137172
          46   -0.445399   -0.445516 0.000134182
          47   -0.445996   -0.445526 0.000131693
          48    -0.44531   -0.445522    0.000129
          49   -0.446536   -0.445543 0.000128022
          50   -0.445436    -0.44554 0.000125454
          51   -0.444863   -0.445527 0.000123685
          52   -0.445248   -0.445522 0.000121402
          53   -0.445262   -0.445517  0.00011919
          54   -0.445485   -0.445516 0.000116964
          55   -0.446079   -0.445526 0.000115273
          56   -0.446463   -0.445543 0.000114424
          57   -0.446006   -0.445551 0.000112692
          58   -0.445209   -0.445545 0.000110889
          59   -0.445987   -0.445553  0.00010925
          60   -0.444145   -0.445529 0.000109945
          61   -0.445922   -0.445536 0.000108318
          62   -0.444892   -0.445526 0.000107061
          63   -0.446534   -0.445542 0.000106559
          64   -0.444501   -0.445525 0.000106133
          65   -0.446085   -0.445534 0.000104841
          66   -0.445875   -0.445539  0.00010337
          67    -0.44582   -0.445543 0.000101902
          68   -0.443327   -0.445511 0.000105551
          69   -0.445623   -0.445512 0.000104023
          70   -0.444775   -0.445502 0.000103066
          71   -0.447438   -0.445529   0.0001052
          72   -0.445347   -0.445526 0.000103759
          73   -0.444978   -0.445519 0.000102604
          74   -0.444092     -0.4455 0.000103028
          75   -0.445216   -0.445496 0.000101716
          76    -0.44536   -0.445494 0.000100384
          77   -0.446896   -0.445512  0.00010073
          78   -0.446065   -0.445519  9.9682e-05
          79   -0.446057   -0.445526 9.86474e-05
          80   -0.445646   -0.445528 9.74179e-05
          81   -0.446319   -0.445537  9.6702e-05
          82   -0.446288   -0.445547 9.59529e-05
          83   -0.446946   -0.445563 9.62769e-05
          84   -0.444504   -0.445551 9.59557e-05
          85   -0.445925   -0.445555 9.49224e-05
          86    -0.44411   -0.445538 9.53052e-05
          87   -0.446878   -0.445554 9.54529e-05
          88   -0.445666   -0.445555 9.43706e-05
          89   -0.445554   -0.445555 9.33042e-05
          90   -0.445135    -0.44555 9.23795e-05
          91    -0.44593   -0.445555 9.14537e-05
          92   -0.444437   -0.445542 9.12668e-05
          93   -0.444523   -0.445531 9.09429e-05
          94   -0.446109   -0.445538   9.018e-05
          95   -0.446962   -0.445553 9.04761e-05
          96     -0.4462   -0.445559 8.97824e-05
          97    -0.44587   -0.445563 8.89095e-05
          98   -0.445476   -0.445562  8.8002e-05
          99   -0.443653   -0.445542 8.92163e-05
         100   -0.445949   -0.445546 8.84132e-05
