-0.249376 0.00271271
-0.431669 0.000737631
-0.436184 0.00064789
-0.443206 0.000638359
-0.441294 0.000747772
-0.445675 0.000588575
-0.443752 0.000728577
-0.445314 0.00058422
-0.446097 0.000502021
-0.446296 0.000716589
-0.445807 0.000703274
-0.445809 0.000752595
-0.445421 0.000780333
-0.442494 0.000690904
-0.445043 0.000696608
-0.44527 0.00052382
-0.445278 0.000523763
-0.444394 0.000808228
-0.445828 0.000458974
-0.4453 0.000901023
-0.445204 0.00070015
-0.445247 0.000809265
-0.445237 0.000479127
-0.445804 0.001048
-0.44532 0.000463159
-0.445647 0.000714709
-0.445653 0.000554971
-0.444501 0.00040619
-0.445222 0.000753747
-0.445012 0.000515473
