0 29
29 27
27 24
24 25
25 23
23 8
8 9
9 16
16 4
4 21
21 22
22 7
7 33
33 28
28 6
6 10
10 18
18 1
1 26
26 2
2 14
14 13
13 32
32 11
11 19
19 31
31 5
5 20
20 17
17 30
30 15
15 12
12 3
3 0
