           1           0           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0979649    0.742983      1.7317     1.94719     1.83277     1.66489     1.74462     1.79992     1.75319      1.4743     1.09861     1.01138    0.972818     1.00134    0.999732    0.811346    0.727934    0.774449    0.913354     1.00999    0.943566    0.858062    0.942552    0.892163     0.88744    0.959669     1.01534    0.959125    0.935196    0.969146     1.11376     1.02733     1.07167     1.09708      1.0223    0.930665    0.926338    0.982044      1.0065     1.02838    0.984053     1.04124    0.996826     1.03397    0.977679    0.943604    0.950572    0.950058    0.886681    0.901842    0.914547    0.944429    0.914758    0.859216    0.908044    0.856633    0.905344    0.964082    0.900057    0.864115    0.984141    0.977472    0.986364    0.932322    0.899432    0.961532     1.00568     0.95016    0.949484    0.913955    0.936097    0.947307     1.01298    0.958965     1.01419     1.03347    0.973431     1.00949    0.977588     0.97367    0.993218     0.98497    0.998428     1.01706     1.00034    0.971023
           2           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.107664     0.80607     2.12102     2.47399     2.24618     1.98643     1.71009     1.66463     1.40214    0.985991    0.909573    0.931861    0.789184    0.984422     1.08876     1.19573     1.03221    0.935244    0.950088    0.936006    0.931448    0.953823    0.906593    0.836679    0.877823    0.843966    0.859501     0.92308    0.914947    0.884771    0.919626    0.912526    0.856988    0.994744    0.920779    0.949746    0.952547    0.950839     1.03644    0.953623    0.983349    0.994159     1.00281    0.928533    0.954663    0.944271    0.918567    0.923891    0.966397    0.926933    0.885391    0.884237    0.879426    0.900823     0.92532     0.91246     1.02269     1.02321    0.982228    0.956529    0.941894    0.904335    0.961647      1.0183    0.972936    0.985035    0.961138     1.01035    0.989168    0.980539     1.01789    0.978375    0.993078    0.984309     1.01336     1.03602    0.988551    0.993145    0.974477     1.00103     1.00621     1.02086     1.02489    0.973428    0.983131     0.99751
           3           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0100206    0.206357    0.996398     1.83989     1.98306     1.85257     1.66625     1.79671     1.54353     1.23729     1.23858    0.936379    0.892223    0.799515    0.921843    0.900446     1.08252     1.06458     1.20855      0.9984    0.896537     1.01347    0.981027     0.93111    0.989789     1.06803    0.974371    0.983461    0.979452    0.918636    0.884799    0.946767    0.917659    0.834233     0.88881    0.882659    0.869538     0.92231    0.872686    0.841368    0.901572    0.962275    0.895741    0.947992    0.982186    0.965058    0.842269    0.884025    0.894188    0.966053    0.884533    0.987754    0.910813    0.877238    0.982703     1.02321      1.0793      1.0147    0.985539    0.933804    0.976901     1.00791     1.02596      1.0293    0.974871    0.989657    0.948825    0.926781     0.98965     1.00077    0.967234     0.93902     0.94147    0.927704    0.889937    0.922612    0.926582    0.934407    0.998085     1.01425      1.0525     1.01492     1.01511     1.06767     1.00883     1.01408     1.07295
           4           0           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0661991    0.982118     1.81119     2.16057     1.72439     1.60704     1.43081     1.11779     1.02066     1.21754     0.94642    0.896098    0.961739     1.17146       1.007    0.898241     0.91358     1.07941     1.00076     1.12938     1.02233    0.965488    0.949608     1.02305     1.00233    0.998078    0.932779    0.975894    0.988563    0.951949    0.913454    0.960372     1.00911     1.07566     1.01864    0.985462    0.986939    0.878358    0.861711    0.863165    0.859776    0.839091    0.900469    0.890146    0.900382    0.950441    0.955911    0.916167    0.916783    0.962537    0.982896     1.00686    0.964656    0.973155    0.947686    0.922841    0.929099    0.983686    0.984205    0.950688    0.920499    0.899695    0.914543     1.02035     1.00883     1.01068     0.99304     1.03783     1.01325     1.06774    0.987224     0.96138    0.992256    0.976274    0.985659    0.953137    0.977722    0.981338     1.01659    0.985882    0.981129    0.975601    0.994019    0.995085     1.01103    0.986796
           5           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.087538    0.695241     1.23723     1.57668     1.40242     1.22984     1.03967     1.37509     1.24297     1.13881     1.02762     1.01509    0.852966    0.875622    0.842173    0.796368    0.818684    0.966636    0.900073    0.882091    0.803584    0.999683     1.05406     1.04319     1.02185    0.988527    0.952617     1.05157     1.01401     1.02502      1.0598     1.00657    0.905686    0.953029    0.929372    0.934638    0.927367    0.934228    0.980932    0.923807     1.00258     1.00975     1.10163    0.983955    0.990897    0.984841    0.901509     0.94198    0.992607    0.982684     1.01452    0.929645    0.976097    0.972505     1.06482     1.00813     0.91459     0.94412    0.920275    0.917209    0.921887    0.946809     1.00153    0.941051     0.96322    0.967211    0.984563     1.02845     1.01066    0.983873    0.966276     1.08587    0.991376     1.00364     1.03339    0.977711    0.978546     1.01074    0.986057     1.04176    0.971549    0.966202     1.03812     1.03971    0.997549    0.944104
           6           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.155677    0.979987     1.68129     2.05952     1.97425     1.72164     1.76466     1.43687     1.16178     1.07647    0.913153     1.13804     1.05187    0.952819     1.10473     1.08743    0.765585    0.820284    0.762857    0.908907    0.810846    0.810855     0.83296     1.02626    0.974634    0.972222     1.04602     1.02484    0.916452    0.959364      1.0391    0.946573    0.929553    0.918728    0.925962    0.951165    0.869053    0.919029    0.940926     0.94112    0.849925    0.873412    0.904299    0.910881    0.960103    0.896605    0.852372    0.920142    0.939101    0.951677     1.01032    0.999773    0.968219     1.02484     1.00858    0.997425     1.01679      1.0155      1.0329      0.9711    0.985955     0.94526     0.93323     1.01216    0.959757     0.98257     1.02508     1.03627    0.980921     1.01934     1.05569     1.00043     1.03336    0.938399     0.96485     1.00517     1.00988    0.965346    0.975765    0.982503     1.04145     1.01378    0.985527    0.973672     1.01407    0.960516
           7           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.119304     0.91285     2.06607     2.18465     1.98044     1.72068     1.68213     1.33145     1.15239     1.31816    0.986498    0.906673    0.936735    0.827521    0.834191    0.925589     1.10332    0.952885    0.871858    0.907018    0.880258    0.958371    0.979627     1.00495     1.06585      1.0224     1.01096     0.92404     1.01932     1.02333    0.952077    0.918536    0.872282     1.05418     1.01746    0.931211    0.870606    0.858537    0.873952    0.901815    0.830908     0.83025    0.816342    0.852295    0.809193    0.833218    0.814265    0.820611    0.904283    0.949332    0.937334    0.938365     1.00022    0.924843    0.908434    0.928733     1.01285     1.03656    0.997345     1.05861    0.988701     1.12093     1.11352    0.991315     1.02127     1.12724     1.07274     1.01705     1.00503     1.00381    0.988893    0.960989    0.973082    0.935798    0.975778     0.98548     1.03671     0.96169    0.969341    0.970334    0.999483    0.987078    0.991009    0.960175    0.925689    0.997494
           8           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.112757    0.734244     1.69772     1.85928     1.54103     1.70486     1.43675     1.11373     1.20253     1.07486     1.00291     1.00976    0.988988    0.980732     0.99175      1.1579     1.04948     1.16111     1.09467     1.14331     1.18125     1.15116     1.00279    0.766682      0.8301    0.960658    0.985571     1.00473    0.970646    0.932131     1.02652    0.929524    0.926859     0.84835     0.89873     0.97638    0.930619    0.942867    0.887378    0.934719    0.899019    0.899622    0.898286    0.809106    0.967002    0.951927    0.875092    0.890453    0.968831    0.865612    0.928279    0.982306    0.965617    0.929517    0.921709    0.939883    0.963626     1.00732    0.979114     1.01379     1.02388      1.0225     1.01706     1.01292     1.04999     1.02521     1.05616     1.05112    0.961368     1.01648     1.07475     0.99844    0.986999    0.986868    0.962156     1.02036    0.979212    0.997846    0.975342    0.991373    0.985174    0.992189    0.974256     1.01193     1.00445     1.02872
           9           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.141128    0.767493     1.88388     2.09489     1.90305     1.36599     1.15202     1.04586      1.0156     1.23554      1.1503     1.19778     1.00164    0.966323     1.05554     1.08907     1.10576    0.967382     1.00261     1.01532     1.11634     1.04411     1.13423     1.03718     1.07191     1.15311      1.2132     1.07979      1.1211      1.0765    0.950837    0.953434     1.04488     1.14386     1.00859    0.934704    0.936033    0.932169    0.967118    0.924313    0.918685     1.02006     1.00596    0.979055     1.01888    0.996257     1.04474      0.9107     1.00677    0.985469    0.946958    0.919032    0.979222    0.924584     0.92227    0.944684    0.967415     0.95468    0.912286    0.962359    0.987391    0.952857    0.921051    0.929648     1.01617    0.962725    0.978249    0.937855    0.863111    0.881196    0.917098    0.908122    0.934352    0.936249     1.01013      1.0109    0.992769    0.956577    0.987079    0.975177    0.990569    0.979095    0.968531    0.979736    0.984306     1.01399
          10           0           0           0           0           0           0           0           0           0           0           0           0           0           0     0.14234     1.12492     1.89238     2.03241      2.0205      1.8174     1.46979     1.42199     1.07317     1.11266     1.08621     1.07564     1.18385     1.35127     1.21634      1.0482    0.981501    0.971752     1.12915     1.14208     1.17029     1.31649     1.18195     1.04807     1.13958     1.20069     1.22674     1.02088     1.01557     1.11704     1.00927     1.01095     1.06369     1.08114     1.13011     1.04805    0.973111    0.988322     1.03252     1.02325     1.02492      1.0188     1.04348     1.05885    0.991022     1.03402     0.98224     0.93187    0.944216    0.959019    0.962047     1.02789    0.963501    0.919437    0.899343    0.909408    0.933083    0.953343    0.978602     0.99541     1.03473    0.998847    0.928314    0.952345    0.996889     1.03137    0.949051    0.961045     0.99782    0.927306    0.961124    0.979195     1.02437    0.991287    0.958201    0.973675     0.99211    0.997685    0.972048    0.977913    0.986584    0.914702    0.936168    0.999274    0.973425    0.954709
          11           0           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0800209     1.39474     2.52034     2.41252     2.14007     2.48314     1.98269     1.46168     1.41204     1.49476     1.38047      1.0381     1.05502     1.14111      1.0425     1.19028     1.04749     1.09519      1.0653      1.0089    0.960719    0.992987    0.968545     1.07479      1.2398     1.26871     1.04648      1.1348     1.10093     1.03962    0.982586     1.14108    0.987639    0.946254    0.985336     1.01816     1.04267     1.00651     1.01198     1.00972     1.06169      1.1135     1.07763     1.06751     1.03292     1.03037     1.13244     1.03328     1.02741     1.04727     1.11153     1.08009     1.07982     0.99034    0.972562    0.987133     1.01993    0.990182     1.04708     1.05938     1.02904     1.01618     1.00697    0.949887     1.02334     1.05601     1.03629     1.04814    0.976936    0.954711    0.994037    0.957691    0.997253    0.972821    0.979161     1.01726    0.997396    0.946872    0.964387    0.935706    0.999507    0.937621    0.946302    0.936625    0.973052     0.95442
          12           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.122699     1.22573     1.95902     1.95578     1.71758     1.88343     1.67198     1.58108     1.26938     1.24549     1.36135     1.08597     1.15031     1.05779    0.986104      1.1656    0.925733     1.01092     1.09482      1.0512     1.12855     1.21445     1.15245     1.07747      1.0338    0.980135    0.952227     1.06621     1.04314     1.18875     1.13187     1.00677     1.06707     1.07043    0.897775    0.956863    0.980728    0.991652    0.995155    0.955776     0.92675    0.948996     1.04799      1.0843     1.13952     1.04465     1.04269      1.0135     1.01043     1.03685    0.982354      1.1287      1.1352     1.15378     1.05988     1.05362     1.00552      1.0926      1.0983     1.10442     1.00418    0.997571     1.04787     1.05902     1.06542     1.02632     1.02203     1.01742     1.01412     1.01294     1.08108     1.05201     1.01702    0.997665     1.04114    0.987064    0.987371    0.983099    0.962538    0.954521    0.964147    0.971585    0.944788    0.958118    0.983059    0.984597
          13           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.128033    0.947591     2.02661      1.9642     1.85166      1.7818     1.62706     1.70612     1.45919     1.44019     1.28093     1.08097    0.984721    0.833369    0.855606    0.964762     1.14102     1.01743     1.01784     1.13571     1.13175     1.13212      1.1711     1.13942     1.12286     1.01588     1.02632     1.05204    0.983338    0.980479    0.896421    0.976699    0.909589    0.995265     0.97322    0.983628      1.1286     1.03729    0.989714    0.965696    0.991468     1.01085    0.969411      1.0123    0.986742     1.09886     1.07457     1.05636     1.09068     1.08814     1.20668      1.1456     1.06271     1.07641     1.01647     1.00572     1.05554    0.999562    0.973318    0.954665     0.96099     1.01591     1.06118     1.00244    0.990602     1.00364    0.998131     1.02364     1.04115     1.03764    0.995707    0.992928     1.00586     1.02429     1.02109    0.959026    0.942593    0.953984    0.946181    0.897971    0.927722    0.978455     0.92738    0.956174     0.98562    0.972485
          14           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.241275     1.25386     2.35891     2.32343     2.40988     2.02476     1.73175     1.40823     1.25235     1.49855     1.19178     1.07354     1.14814     1.02257      1.0168     1.01024     1.03187     1.15669      1.1294     1.05186     1.17559     1.09751     1.04226     1.01005     1.08163     1.20605      1.1255    0.925153    0.996591    0.988739     1.04215    0.952789    0.999029       1.088    0.988882    0.930294    0.977203     1.07176     1.01431     1.02877     1.01835     1.08281     1.08285     1.14776     1.04283      1.0896     1.08805     1.09917      1.0387    0.999154    0.984602    0.994924     1.07406     1.12202     1.13051     1.07903    0.975871    0.918841    0.933415    0.945007    0.967859     1.00778     1.00414    0.975149     0.95583    0.928997     1.03629     1.03654     1.06813     1.04415     1.00483    0.939684    0.907737    0.955976    0.963279     1.01158     1.00338    0.956074    0.911164    0.881127    0.922896    0.974363    0.974911    0.989391    0.915337    0.970253
          15           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.131186    0.929048     1.91314     2.06794     2.09351     1.78766     1.61073     1.39425     1.40255     1.04369     1.14515      1.1403    0.919892     1.04603    0.975267     1.00284     1.14267     0.98902     1.14053     1.04412     1.02318    0.900258    0.933742    0.982532    0.935522     1.05572    0.981902    0.980566     1.07647     1.07712     1.08702    0.999629     1.08792     1.06626     1.00425     1.03559     0.95901    0.940283     0.98099    0.895994    0.948419    0.992106    0.943978    0.947791    0.980909    0.997591     1.00898    0.934667    0.996416        0.99    0.960367     1.00856     1.05126     1.00598    0.996349    0.994896    0.978405    0.984917     1.03602      1.0001    0.983161     0.97013    0.950039     1.04009     1.06038     1.05955     1.03972     1.05817     1.04873     1.03775      1.0178     1.01715     1.10009     1.02523    0.984874    0.938488    0.963683    0.975077     1.00164     0.99128    0.930583    0.934104    0.936568    0.957015    0.987842    0.976055
          16           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00668041   0.0817183    0.639187      1.8229     1.75588     1.84713     1.67498      1.6288     1.46032     1.26453     1.52697     1.29499     1.13942     1.09724    0.952053     1.10265     1.06997    0.800852    0.850929    0.688686    0.743857    0.774893    0.977321    0.962126    0.911439    0.991749     1.07503     1.03898     1.17985     1.10395     1.04653     0.93472    0.968497     1.06144     1.02281     1.00086     1.03526    0.939264    0.936044    0.857631    0.834696    0.946488     0.97813    0.894976     0.94075    0.922819    0.890556    0.912216      0.8991     0.88994    0.885399    0.956259    0.894186    0.953653    0.975244    0.920883    0.971439     1.05767      1.0014    0.975018     0.98927    0.968112    0.985731     1.00916    0.979832    0.938524     0.95094    0.992466     1.06699     1.01097     1.02354     1.01449     1.02127     1.03171     1.02276    0.999254    0.991619    0.959834    0.970196    0.979027    0.985906    0.943095    0.950644    0.964267     1.01577    0.986534      0.9903
          17           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.152282     1.00535      1.9779     2.48308     2.37662     2.01235     1.57942     1.26662     1.17426     1.25449     1.11599     1.04375     1.06857     1.01749     1.09415     1.00078     1.13546       1.025     1.01825    0.969431     1.04069    0.982543    0.895191    0.911477     0.87463    0.908878    0.947649     1.00903    0.963148    0.912905    0.942886    0.913945    0.852195    0.901673     1.00459    0.991007    0.975818     1.00952    0.903757     1.00605    0.979217    0.955105    0.997296    0.954556    0.935487     0.94612     1.00974    0.942136    0.926642    0.923762     0.94298    0.945432    0.959307    0.888253    0.917444    0.969623    0.964135    0.993866      1.0066      1.0063    0.952005     1.01314     1.02213     1.02463    0.976093     1.03972    0.961961    0.975128    0.962952     1.03551     1.03454     1.05218     1.03388    0.998201    0.962914    0.942268    0.955794    0.956512    0.993371    0.934304     0.90346     0.93363    0.991171     1.00125     1.00478     1.05059
          18           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00528866    0.175561     1.13025     2.18955      2.4659     2.18314     1.69749     1.67211     1.39865      1.3518     1.44114     1.23736     1.13401     1.13983      1.1904     1.09739     1.12376     1.19895     1.17396     1.11256     1.20903     1.19448     1.00537     1.07096    0.986539    0.917724    0.986958    0.912877    0.923204    0.917869    0.935232     0.96186     1.08985     1.07031    0.986548    0.937191    0.976969     0.98996    0.990623    0.912403    0.964872    0.998884    0.941269     1.02296    0.972857    0.956058     1.00652     1.00594    0.976368    0.975102    0.981085     1.04557    0.973298     1.07079     1.01632    0.991603    0.974156    0.932152    0.986528    0.990268    0.948296    0.940769    0.928629    0.970963    0.978531    0.972989    0.983858     1.04303     1.00976    0.973988     0.93856    0.978642     1.04442    0.980588     1.00142    0.959124     0.96222     0.99122    0.967242    0.947077    0.972539    0.958583    0.985876    0.968809     1.06087     1.01739    0.966383
          19           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.161254     1.45165     2.45388     2.45849      2.1124     2.17797      2.2673     1.84266     1.71925     1.40068     1.49023     1.37652     1.23513     1.16638     1.02673    0.975192     1.00132     1.02617      1.1079     1.06418    0.979653      1.0009    0.982577     1.08371     1.10808    0.964922     1.12784     1.10906    0.974158    0.964015    0.934207     1.00218    0.859483    0.841694    0.958536    0.934944    0.915679    0.978936     1.01958    0.903893     1.00904     1.02357     1.14435     1.09099     1.04772    0.979626     1.01477    0.976822     1.00254     1.01588     0.94785     1.01007     1.02406    0.992158     1.06473     1.06402     1.06389    0.995046     1.00237    0.946382    0.937033    0.907132    0.917222    0.972045    0.973382     1.00647     1.02431     1.00532      1.0357     1.05991     1.03287     1.02327     1.02738     1.00576     1.05735     1.02773    0.958964     1.00317     1.00918     1.02739     1.00194    0.996601     1.00486     1.02767     1.02313     1.03051
          20           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.132883    0.911997     2.05871     2.16798     2.06751     1.63405     1.74251     1.83082     1.77578     1.16458     1.12175      1.1487     1.05509     1.00238     0.92517    0.850336    0.833563    0.864413    0.995543     1.01905    0.946908    0.979553    0.965953     0.99474    0.934302    0.924365    0.906449    0.872432    0.944493     1.08058    0.928574       1.028    0.979535    0.970724     1.00468     1.09364       1.115     1.06876     1.10081     1.15642     1.06748    0.992349     1.04353     1.00495     0.99916     1.04072      1.0872      1.0902     1.09134     1.11772     1.12692     1.22155     1.24136     1.19284     1.08859     1.09248     1.02262     1.11408     1.17896     1.03674     1.01841     1.03843     1.11977     1.04786    0.995254    0.992505      1.0286     1.00445    0.974012      0.9276     1.00303     1.03607     1.00141    0.977832    0.942056    0.963392    0.967598     1.01913     0.92193    0.978883    0.958777     0.96619    0.906126    0.930976    0.974243    0.969636
