0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
0           0
7.71468e-05 1.48543e-05
0.00315353 9.46985e-05
0.0458094 0.000361891
0.285047  0.00202482
0.980755   0.0035876
2.18847  0.00410425
3.54353    0.002783
4.52383  0.00326927
4.79315  0.00492275
4.3999  0.00577048
3.58908  0.00573976
2.64086  0.00249207
1.77916  0.00158482
1.10824  0.00228552
0.642294   0.0021491
0.346391  0.00205411
0.175572  0.00122054
0.0863117  0.00101437
0.0477818 0.000666743
0.0409736 0.000648511
0.0594759 0.000769849
0.104298  0.00106287
0.181005  0.00154793
0.295123  0.00105764
0.445942  0.00117406
0.619571 0.000964696
0.785733  0.00151697
0.909327   0.0024706
0.955976  0.00246476
0.915383   0.0021549
0.798001  0.00162185
0.631725 0.000841364
0.456907 0.000857615
0.311477   0.0011411
0.216965  0.00142383
0.18869   0.0016631
0.250522  0.00175167
0.427389  0.00222533
0.740489  0.00229711
1.18077  0.00157793
1.70391  0.00135457
2.21041  0.00182539
2.56591  0.00375426
2.68484  0.00441127
2.52909  0.00415161
2.15576  0.00252754
1.66866  0.00141982
1.18431  0.00177143
0.790877   0.0020067
0.536336  0.00226837
0.428958  0.00204103
0.454516  0.00203038
0.580195  0.00131466
0.749354 0.000769016
0.907184  0.00120192
1.00482  0.00183732
1.01349  0.00177019
0.91037   0.0014926
0.773161 0.000718235
0.646961  0.00143536
0.565125   0.0017804
0.566239  0.00242722
