           1     1.65192     1.65192           0
           2      1.6207     1.63631   0.0110391
           3      1.6254     1.63267  0.00793614
           4      1.6002     1.62455  0.00921169
           5     1.65936     1.63151  0.00964755
           6     1.63329     1.63181  0.00804418
           7     1.61075      1.6288  0.00743642
           8     1.59127     1.62411   0.0078483
           9     1.61196     1.62276  0.00709148
          10     1.60283     1.62077  0.00665641
          11     1.58344     1.61737    0.006862
          12     1.63472     1.61882  0.00644064
          13     1.59894     1.61729  0.00612414
          14     1.62165      1.6176   0.0056946
          15     1.63197     1.61856  0.00539497
          16     1.61281      1.6182  0.00506973
          17     1.60527     1.61744  0.00482824
          18     1.62054     1.61761  0.00456307
          19     1.63964     1.61877  0.00446771
          20     1.63441     1.61955  0.00431217
