           1      1.2079      1.2079           0
           2     1.22431     1.21611  0.00580307
           3     1.19452     1.20891   0.0070349
           4     1.18885      1.2039  0.00683365
           5     1.15331     1.19378   0.0105721
           6     1.19752      1.1944  0.00882848
           7     1.20259     1.19557  0.00764428
           8     1.18105     1.19376    0.006901
           9     1.18573     1.19287  0.00619152
          10     1.20862     1.19444  0.00576928
          11     1.25555         1.2   0.0074541
          12     1.21116     1.20093  0.00689078
          13     1.21387     1.20192  0.00643227
          14     1.23425     1.20423  0.00637376
          15     1.20886     1.20454  0.00595632
          16     1.19824     1.20415  0.00559703
          17     1.22291     1.20525  0.00537557
          18     1.22801     1.20652  0.00522356
          19     1.26138      1.2094  0.00569109
          20     1.22073     1.20997  0.00543462
