           1           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000538234  0.00491193   0.0441877    0.295472      1.0404     2.24301      3.5083     4.49211     4.91858     4.32798     3.40177     2.56986     1.75523     1.16015     0.68898    0.341601    0.185368    0.109818   0.0596348   0.0583588   0.0760274    0.132687    0.217787    0.310874    0.480936    0.608961    0.746457    0.859278    0.911196    0.869615     0.77738    0.649378    0.479193    0.320431    0.221358    0.209545    0.284646    0.455361    0.788079     1.19303     1.74935      2.2235     2.51137     2.58136     2.44501     2.11349     1.66515      1.1908    0.804635     0.57309    0.466574    0.497993    0.608901    0.762086    0.906141    0.959698    0.982211     0.88971    0.768555    0.678282    0.605146    0.593977
           2           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00596936   0.0447396    0.278363     1.02897     2.29217     3.65975     4.48427     4.63837     4.35799     3.46917     2.58115      1.7879     1.13433    0.648139    0.386054    0.217502    0.106964   0.0559056   0.0497275   0.0666671    0.102214    0.165775    0.279212    0.434113     0.62627    0.797316    0.908733    0.966699    0.928609    0.780257    0.620418    0.458145    0.306712    0.223959    0.201661    0.275176      0.4813    0.790196     1.23574     1.75467     2.20719     2.49321     2.55736     2.44129     2.06975     1.61335     1.19373    0.843574    0.604869    0.495376    0.498646    0.609145    0.765407    0.906873    0.934724    0.978123    0.877819    0.752562    0.628584    0.586502    0.597426
           3           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000251176  0.00610581    0.057694    0.284087     1.02649     2.20825     3.56978     4.46067     4.85678     4.44597     3.47758      2.4873     1.76891     1.13421    0.658203    0.365315    0.187605    0.104058   0.0632297   0.0541891   0.0569931   0.0918589    0.179166    0.330993     0.47787     0.62679    0.796747    0.868914    0.934297    0.869414    0.784671    0.640467    0.462378    0.329043    0.239855    0.211339    0.263949    0.426531    0.742779     1.19868     1.75391     2.23118     2.58381     2.61895     2.41719     2.05623     1.64925     1.21983    0.823117    0.576536    0.476082    0.486383    0.595535    0.742322    0.890497     1.00508    0.996985    0.880584    0.749929    0.636472    0.605675    0.575251
           4           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00245597   0.0449345    0.304878     1.03765     2.26257     3.49124     4.49134     4.76967     4.29296     3.54827     2.67524     1.79462     1.11149    0.677206    0.374917    0.150582   0.0852614   0.0549313   0.0440976    0.055582    0.101061    0.180135    0.317278    0.464022    0.617622    0.776841    0.908833    0.974602    0.898604    0.762145    0.642227    0.452851    0.317588    0.217835    0.206057    0.276359    0.455994    0.743598     1.16127     1.69181     2.22489     2.54468     2.66811     2.44269     2.13048     1.70466     1.19223    0.819475    0.567952    0.457926    0.478768    0.576336    0.735751    0.903478    0.947344    0.964794    0.922306    0.779054    0.680691    0.584469    0.593344
           5           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00327462   0.0418176    0.289439     1.04228       2.273     3.67444     4.42882     4.59729     4.29249     3.51265     2.64503     1.81419     1.18447      0.6665    0.345681    0.182481   0.0977051   0.0649096   0.0597703    0.070822    0.124849    0.213944     0.32486     0.45408    0.585509    0.770911    0.875103    0.948352    0.866452    0.730574    0.630487    0.478478    0.345404    0.235768    0.213094    0.312338    0.482367    0.796695     1.21408     1.68581     2.14137     2.41287      2.6106     2.48771     2.12364     1.70358     1.21477    0.820441     0.58037    0.489374    0.487225    0.599799    0.716489    0.869584    0.990292     1.00453    0.903243    0.813157    0.674497    0.617314    0.614815
           6           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0019102    0.040941    0.310354     1.05388      2.2359     3.52857     4.51293     4.64324     4.34975     3.53195     2.66642     1.84046     1.15512    0.677633    0.329641      0.1836   0.0753934   0.0417276   0.0491921    0.055582   0.0979686     0.17767    0.277238    0.426096    0.622859    0.798737    0.917491    0.990772    0.930568    0.788362    0.628126     0.44957    0.314335    0.227831    0.184638    0.270489    0.453453    0.738977     1.17962     1.68267     2.14193     2.54292     2.68764     2.53777     2.18008     1.66365     1.18301    0.794367    0.567113    0.436021    0.459848    0.576184    0.746984    0.891576    0.988507    0.981364    0.915804    0.789188    0.656686     0.56871    0.567299
           7           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00204664    0.052759    0.290986     1.03706     2.23937     3.63406     4.53818     4.56569     4.24412      3.6021     2.61215     1.86709     1.12085    0.680295    0.355545    0.189518   0.0955819     0.05562      0.0489   0.0592039    0.124894    0.209573    0.308077     0.46845    0.634492    0.776595    0.849643    0.889202    0.853031    0.773436     0.65673     0.50037    0.324073    0.234529    0.220619    0.273972    0.452347    0.752288     1.15231     1.66793     2.20038     2.57059     2.65057     2.51428     2.15695     1.66309     1.15973    0.819237    0.572991    0.441162    0.458385    0.585998    0.765027    0.900569    0.981465    0.970376    0.903272    0.793034    0.666001    0.597806    0.590992
           8           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0019102   0.0412981     0.30559      1.0625     2.26361     3.58024     4.32939     4.69448     4.31466     3.66859     2.65837     1.82206     1.13335    0.649518    0.370762     0.16563   0.0869496   0.0470695   0.0427186   0.0509411   0.0979989    0.172493     0.29253    0.460145    0.635558    0.827273    0.892068    0.942662    0.884712    0.776142    0.639153    0.450794    0.314398    0.229572    0.216552    0.276214    0.444032     0.72203     1.16488     1.72481     2.18312     2.54375     2.64561     2.52582      2.1381     1.65887     1.22497    0.818956    0.565499     0.43702    0.461195    0.570503     0.73056    0.891785    0.968185     1.01974     0.93007     0.77576    0.657846    0.570057    0.580196
           9           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0416228    0.279415     1.08703     2.30342     3.55342     4.36601     4.75432     4.27586     3.59753     2.61759     1.76681     1.15516    0.701804    0.362208    0.195724   0.0811715   0.0408037   0.0385489    0.050847   0.0988176    0.192074    0.309057      0.4477    0.633332    0.775872    0.909785    0.912959    0.909298    0.793177    0.663524    0.475717    0.316282    0.214639    0.201691    0.277301    0.458291    0.752297     1.17264     1.69494     2.20226     2.51577     2.58713      2.4767     2.16959     1.72254     1.22967    0.796033    0.563053    0.468089    0.469834    0.591099    0.748157    0.875472    0.948289    0.950733    0.895745    0.797431    0.666262    0.572446    0.584229
          10           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00330873   0.0480513    0.310014     1.02691      2.2487     3.58089     4.41819     4.79452     4.30261     3.59305     2.64553     1.73083     1.10535     0.67466    0.375778     0.18461   0.0929887   0.0518571   0.0280843   0.0472095   0.0966042    0.177406    0.291976    0.441663    0.603738    0.809252    0.938791    0.963051    0.967229    0.777013    0.601215    0.471018    0.313998    0.209836    0.191993    0.263435    0.443814    0.760398     1.23613     1.72895     2.11887     2.50246     2.64183     2.51232     2.16927     1.68172     1.19413    0.796444    0.539069    0.436696    0.432598    0.595957    0.782192    0.938369     1.00514    0.971392    0.905203    0.744795    0.612643    0.567045     0.58239
          11           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00119387   0.0472396    0.278982     1.03969     2.28859      3.5355     4.46268     4.75059     4.44128     3.51595     2.58497     1.79856     1.09891    0.648003    0.361684    0.191665   0.0906044   0.0471871   0.0444059   0.0600505   0.0915253     0.16202     0.27924     0.40635    0.599873    0.795546    0.923267     0.98811    0.988121    0.836957    0.637672    0.455796    0.301953    0.192527     0.17484    0.252325    0.416969    0.717795     1.20218     1.70536     2.24716     2.60793     2.67805     2.48735     2.08233     1.68295     1.21645     0.76574    0.535306    0.412738    0.461478    0.585464    0.758269    0.927104     1.02331    0.992395    0.904309     0.75244    0.631977    0.549119    0.547372
          12           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00508249   0.0471422    0.300299     1.03485     2.19184     3.61266     4.56751     4.79492     4.26264     3.47976     2.47931     1.83558     1.14901    0.694071    0.380551    0.189734    0.096191   0.0594165   0.0573204     0.07043   0.0987721    0.192925    0.278914    0.437592    0.592078     0.79375    0.905826    0.947136    0.917997    0.784086    0.637349     0.49042    0.317577    0.201437     0.18714    0.252073    0.440412    0.757664     1.21516     1.74778     2.21388     2.55635     2.64973     2.44568     2.09274     1.67291     1.17101    0.796285    0.581301    0.475193    0.501692    0.591047    0.733146    0.892523    0.963138    0.980524    0.900856     0.77993    0.659011    0.589019    0.588503
          13           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00310407   0.0473045    0.304074    0.983751     2.27622     3.61379     4.56431     4.71744     4.31331     3.51936     2.56687     1.73372      1.1044    0.699705    0.382479    0.177447    0.109331   0.0732585      0.0379   0.0492477    0.085461      0.1777     0.30041    0.426385    0.632826    0.812352    0.917629    0.987575    0.917844    0.774033    0.615005    0.457734       0.324    0.209672    0.190867    0.269402    0.450637    0.760849     1.19667      1.6962     2.21327     2.59018     2.66566      2.5219     2.08766     1.58005     1.13369    0.829621    0.576402    0.442643    0.487926    0.612421    0.757798    0.913613    0.984529    0.966125    0.889728    0.785708    0.644939    0.565279    0.568014
          14           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00460494   0.0644147    0.305404     1.03617      2.1747     3.50564     4.44117     4.85678     4.43292     3.61622     2.57565     1.81006     0.97286    0.656707    0.352775    0.206875     0.10364   0.0608611   0.0483484    0.063155    0.100546    0.169236    0.291238    0.436864    0.601886    0.818618    0.914346    0.954699    0.930119    0.805948    0.632882    0.445055    0.278507    0.216524    0.209954    0.275903    0.456675    0.780668     1.21134     1.74143     2.19154     2.53346     2.63362     2.43755     2.08523     1.65355     1.16841    0.838137     0.56416    0.461413    0.475777    0.614411    0.780438    0.906097    0.987358    0.989142    0.880454    0.763102    0.630931    0.570536      0.5778
          15           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00419561   0.0456163    0.327154     1.02989     2.15562     3.58741      4.5185     4.67991      4.4007     3.58187     2.59351     1.80857     1.11441    0.632556    0.374299    0.200794    0.075115    0.045776   0.0376079   0.0624808    0.108445    0.204439    0.306856     0.45617    0.618062    0.752387    0.903157    0.939574    0.908543    0.792054    0.631278    0.473844    0.313556    0.232071    0.193469     0.27013    0.460889    0.762156     1.21719     1.74099     2.18091     2.47984     2.62533     2.43082     2.14104     1.68585     1.22732    0.815574    0.579024    0.446005    0.453204    0.581859    0.762763    0.936173     1.00028    0.959509    0.901804    0.762458    0.640001    0.591107    0.597743
          16           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000750434    0.051298    0.300144      1.0654     2.23898     3.55121     4.38879     4.70854     4.36266     3.68166     2.60909     1.77989     1.07102    0.657931    0.333347    0.200073    0.112846   0.0617851   0.0577909   0.0631863    0.109491    0.201931    0.292232    0.431858    0.592745    0.799473    0.925096    0.964814    0.894591    0.762397    0.595735    0.460841    0.339329    0.241688    0.212545    0.280134    0.470471    0.755703     1.22849     1.67059      2.1682     2.49834     2.63226     2.48611     2.13239     1.66462     1.17948    0.842233    0.565541    0.435429    0.495189    0.607029    0.768567    0.902853    0.986771     0.95129    0.886127    0.771919    0.650929    0.583177    0.590948
